stim,leak_rate,N_x,RMSE,NRMSE,csv_seed,reservoir_seed
10-8,0.3,1000,0.117402677676669,2.8649196023146315,136,722
10-8,0.3,1200,0.13661305384026562,3.333700931054826,136,722
10-8,0.5,400,0.13284148580289123,3.2416652175978027,136,722
10-8,0.5,600,0.14308377802511235,3.4916028198805082,136,722
10-8,0.5,800,0.14676840498620994,3.581516953160649,136,722
10-8,0.5,1000,0.12344857909257564,3.0124547507700647,136,722
10-8,0.5,1200,0.1310374577658873,3.197642411741775,136,722
10-8,0.7,400,0.1332345723974485,3.2512575157671484,136,722
10-8,0.7,600,0.1362148108461071,3.3239828038108175,136,722
10-8,0.7,800,0.13796913038059025,3.366792597612165,136,722
10-8,0.7,1000,0.12768613182907274,3.1158616588651866,136,722
10-8,0.7,1200,0.13155919850566444,3.2103741935230246,136,722
10-8,0.9,400,0.13397274732681855,3.269270834261585,136,722
10-8,0.9,600,0.13506634346614835,3.295957321133802,136,722
10-8,0.9,800,0.13447454214422133,3.281515885542922,136,722
10-8,0.9,1000,0.12987766452071656,3.1693405495655766,136,722
10-8,0.9,1200,0.1331353306006485,3.248835767178038,136,722
10-8,0.1,400,0.08831906843982125,2.1552066395645295,136,723
10-8,0.1,600,0.06691175693295891,1.632814581882753,136,723
10-8,0.1,800,0.05844796527952458,1.426276851247588,136,723
10-8,0.1,1000,0.07178984263344206,1.7518520997796905,136,723
10-8,0.1,1200,0.06533720552021655,1.5943915808363789,136,723
10-8,0.3,400,0.1355326496005966,3.3073363595995136,136,723
10-8,0.3,600,0.1468882290366799,3.5844409603282332,136,723
10-8,0.3,800,0.14683019684318524,3.5830248293506584,136,723
10-8,0.3,1000,0.14137617653036635,3.4499330633463967,136,723
10-8,0.3,1200,0.1482377266074649,3.617372083538775,136,723
10-8,0.5,400,0.1320507534956674,3.2223693673499234,136,723
10-8,0.5,600,0.13654681892210904,3.3320846330355676,136,723
10-8,0.5,800,0.1338363735757855,3.265942972918833,136,723
10-8,0.5,1000,0.13316616874693274,3.2495882952424497,136,723
10-8,0.5,1200,0.13461603153341276,3.284968581278963,136,723
10-8,0.7,400,0.13260620367475937,3.2359237439423576,136,723
10-8,0.7,600,0.1332716784537031,3.2521629965452035,136,723
10-8,0.7,800,0.13520388082196144,3.2993135773497344,136,723
10-8,0.7,1000,0.13409148761604725,3.2721683949384603,136,723
10-8,0.7,1200,0.13423718122028264,3.2757236840593387,136,723
10-8,0.9,400,0.13330123860491985,3.2528843383267043,136,723
10-8,0.9,600,0.13341439421834494,3.2556456189161156,136,723
10-8,0.9,800,0.1359141463508777,3.316645836518853,136,723
10-8,0.9,1000,0.13472281296174327,3.287574315775324,136,723
10-8,0.9,1200,0.13465018099136541,3.285801913647808,136,723
10-8,0.1,400,0.09837868292734406,2.400686447243223,136,724
10-8,0.1,600,0.08011526542284525,1.9550132833142473,136,724
10-8,0.1,800,0.0666890039573131,1.627378850951989,136,724
10-8,0.1,1000,0.07175156919928972,1.7509181320549263,136,724
10-8,0.1,1200,0.06963903969117334,1.6993671170521956,136,724
10-8,0.3,400,0.1408364251335316,3.4367617763896603,136,724
10-8,0.3,600,0.1240888800405712,3.0280796988001693,136,724
10-8,0.3,800,0.14967740534749163,3.652503853315759,136,724
10-8,0.3,1000,0.14162285359175156,3.4559526019343507,136,724
10-8,0.3,1200,0.1643117773293128,4.009619210375587,136,724
10-8,0.5,400,0.1339023214906669,3.26755226733881,136,724
10-8,0.5,600,0.127393826299557,3.1087286712881834,136,724
10-8,0.5,800,0.13711145847435752,3.3458632533659647,136,724
10-8,0.5,1000,0.12932629388407405,3.1558857240341847,136,724
10-8,0.5,1200,0.14573484137973994,3.5562954105603195,136,724
10-8,0.7,400,0.13402423269424096,3.2705272062735338,136,724
10-8,0.7,600,0.13045409366235863,3.1834068654275014,136,724
10-8,0.7,800,0.13376468951771767,3.2641937022276006,136,724
10-8,0.7,1000,0.13097627361413278,3.196149365082352,136,724
10-8,0.7,1200,0.1377060986124194,3.3603739631859595,136,724
10-8,0.9,400,0.1347849325508305,3.2890901894503166,136,724
10-8,0.9,600,0.13202670476353104,3.2217825180082245,136,724
10-8,0.9,800,0.13424700015913504,3.2759632907782725,136,724
10-8,0.9,1000,0.13313306133562106,3.24878039142351,136,724
10-8,0.9,1200,0.13652534063910032,3.3315605090953517,136,724
10-8,0.1,400,0.055698022685097055,1.3591713592782084,136,725
10-8,0.1,600,0.09953371353477715,2.4288720891211852,136,725
10-8,0.1,800,0.06362422109910125,1.5525904674066802,136,725
10-8,0.1,1000,0.06102972253948788,1.4892781995035218,136,725
10-8,0.1,1200,0.05657829537620056,1.3806522193235824,136,725
10-8,0.3,400,0.1424422193920686,3.47594718118287,136,725
10-8,0.3,600,0.15217210234466558,3.7133807129451664,136,725
10-8,0.3,800,0.16400316671994453,4.002088337981889,136,725
10-8,0.3,1000,0.14614524563953235,3.566310303167717,136,725
10-8,0.3,1200,0.15681314715985384,3.8266338391035983,136,725
10-8,0.5,400,0.13593510462486708,3.3171572709356067,136,725
10-8,0.5,600,0.1377456016474895,3.361337936255083,136,725
10-8,0.5,800,0.1480757952976525,3.613420553702397,136,725
10-8,0.5,1000,0.1352260655516609,3.299854940359895,136,725
10-8,0.5,1200,0.14038722116339405,3.425800073599296,136,725
10-8,0.7,400,0.13490886552390385,3.29211446462834,136,725
10-8,0.7,600,0.1369465702139081,3.341839566522517,136,725
10-8,0.7,800,0.13775234010902754,3.3615023716064036,136,725
10-8,0.7,1000,0.13428364291994735,3.276857465986297,136,725
10-8,0.7,1200,0.13680660603972622,3.338424089855624,136,725
10-8,0.9,400,0.1349995097549368,3.294326411063141,136,725
10-8,0.9,600,0.1367543118246629,3.3371479799338797,136,725
10-8,0.9,800,0.13570140429860708,3.311454397210584,136,725
10-8,0.9,1000,0.1348786848860644,3.2913779814180097,136,725
10-8,0.9,1200,0.13705408004857753,3.344463075959281,136,725
10-8,0.1,400,0.0732415224451235,1.7872767257854487,146,721
10-8,0.1,600,0.11627124229591237,2.837309743108446,146,721
10-8,0.1,800,0.06601839797625707,1.6110143841563678,146,721
10-8,0.1,1000,0.07252642645503066,1.7698265912561857,146,721
10-8,0.1,1200,0.08762068331932611,2.1381642921388457,146,721
10-8,0.3,400,0.1340773586537198,3.2718236128437646,146,721
10-8,0.3,600,0.16010328552357997,3.906921461831641,146,721
10-8,0.3,800,0.13780012156303803,3.3626683588473316,146,721
10-8,0.3,1000,0.13902640233277605,3.392592683272362,146,721
10-8,0.3,1200,0.1284189402544356,3.133744021210833,146,721
10-8,0.5,400,0.13006623410625764,3.173942120097936,146,721
10-8,0.5,600,0.14435958941904528,3.5227358156832196,146,721
10-8,0.5,800,0.13245211816207758,3.2321636712212696,146,721
10-8,0.5,1000,0.1345846137611685,3.2842019088883085,146,721
10-8,0.5,1200,0.13304373535474767,3.246600613596765,146,721
10-8,0.7,400,0.1307030301854049,3.1894815405432726,146,721
10-8,0.7,600,0.13604745618489616,3.3198989306068145,146,721
10-8,0.7,800,0.13402121397075278,3.270453541854064,146,721
10-8,0.7,1000,0.13333383641088742,3.2536798064979338,146,721
10-8,0.7,1200,0.13274181030544752,3.2392328856259254,146,721
10-8,0.9,400,0.13188391222439824,3.2182980221472994,146,721
10-8,0.9,600,0.13507982276933633,3.2962862499171397,146,721
10-8,0.9,800,0.13495792607372545,3.2933116650130816,146,721
10-8,0.9,1000,0.13364205499245688,3.2612011124307325,146,721
10-8,0.9,1200,0.1339079252032088,3.267689011970404,146,721
10-8,0.1,400,0.09466340705435776,2.310024403692233,146,722
10-8,0.1,600,0.07375695702627182,1.7998546214899187,146,722
10-8,0.1,800,0.09248923027810516,2.256969040829575,146,722
10-8,0.1,1000,0.1045075419305388,2.550245968759694,146,722
10-8,0.1,1200,0.07221704276254272,1.7622768536966538,146,722
10-8,0.3,400,0.14019519400807753,3.4211141296981005,146,722
10-8,0.3,600,0.1551101555402045,3.7850765750763866,146,722
10-8,0.3,800,0.15179060561764834,3.704071236593523,146,722
10-8,0.3,1000,0.11635137753836229,2.839265243881293,146,722
10-8,0.3,1200,0.13660902068262692,3.333602511899429,146,722
10-8,0.5,400,0.1329206819118455,3.24359780115944,146,722
10-8,0.5,600,0.14311598237629838,3.4923886867688836,146,722
10-8,0.5,800,0.14715016691283891,3.5908329010475355,146,722
10-8,0.5,1000,0.12350218536288814,3.013762878128524,146,722
10-8,0.5,1200,0.1310573077768814,3.1981268017636095,146,722
10-8,0.7,400,0.13325658694182138,3.251794725828776,146,722
10-8,0.7,600,0.136272222571183,3.325383793803785,146,722
10-8,0.7,800,0.13815948942559558,3.371437835440689,146,722
10-8,0.7,1000,0.12772628965669275,3.1168416105137493,146,722
10-8,0.7,1200,0.13157149458362827,3.210674248645167,146,722
10-8,0.9,400,0.13397194778676827,3.2692513234803298,146,722
10-8,0.9,600,0.13510568205082638,3.2969172812011673,146,722
10-8,0.9,800,0.13456219710851897,3.283654886376856,146,722
10-8,0.9,1000,0.12990669300797114,3.170048917413798,146,722
10-8,0.9,1200,0.13313820689833367,3.2489059560509275,146,722
10-8,0.1,400,0.08649070689614062,2.1105900351542384,146,723
10-8,0.1,600,0.08510122430060156,2.076683177118189,146,723
10-8,0.1,800,0.08119051144878377,1.9812519814255967,146,723
10-8,0.1,1000,0.08387997135559658,2.0468815442187673,146,723
10-8,0.1,1200,0.06818534497591312,1.6638933223488077,146,723
10-8,0.3,400,0.13591647968822448,3.316702775798569,146,723
10-8,0.3,600,0.14699998294259778,3.587168035741122,146,723
10-8,0.3,800,0.14787254588494664,3.608460758592582,146,723
10-8,0.3,1000,0.14158542031884433,3.455039136249811,146,723
10-8,0.3,1200,0.1483836583830786,3.620933184638255,146,723
10-8,0.5,400,0.13216390093631067,3.2251304485029735,146,723
10-8,0.5,600,0.13666063486291707,3.3348620272682172,146,723
10-8,0.5,800,0.13411880811318763,3.2728350835468585,146,723
10-8,0.5,1000,0.13320549927495853,3.2505480587073072,146,723
10-8,0.5,1200,0.13470569123691004,3.287156502774199,146,723
10-8,0.7,400,0.13263395884427434,3.236601039646192,146,723
10-8,0.7,600,0.13336087398749916,3.2543395911362993,146,723
10-8,0.7,800,0.13532889584113555,3.3023642571647387,146,723
10-8,0.7,1000,0.13409069679857563,3.272149097009988,146,723
10-8,0.7,1200,0.13426110985274503,3.276307602667966,146,723
10-8,0.9,400,0.13330096687191553,3.2528777073603066,146,723
10-8,0.9,600,0.1334556055717385,3.2566512792341897,146,723
10-8,0.9,800,0.13596879496631376,3.3179793997109406,146,723
10-8,0.9,1000,0.13470957899240418,3.287251373752823,146,723
10-8,0.9,1200,0.13464143366535147,3.285588456968104,146,723
10-8,0.1,400,0.11379598548192345,2.776907272675108,146,724
10-8,0.1,600,0.0791290402710843,1.930946917661523,146,724
10-8,0.1,800,0.07586032039737604,1.8511819597748496,146,724
10-8,0.1,1000,0.07989907599552967,1.9497377194141179,146,724
10-8,0.1,1200,0.0705964811243255,1.7227310878251632,146,724
10-8,0.3,400,0.14178039492932534,3.459797005444746,146,724
10-8,0.3,600,0.1246105776872866,3.0408104290027005,146,724
10-8,0.3,800,0.15005123794506897,3.6616263056991123,146,724
10-8,0.3,1000,0.14139947243917217,3.4505015419118967,146,724
10-8,0.3,1200,0.16441652931536996,4.01217542139373,146,724
10-8,0.5,400,0.13424260401230048,3.2758560137766723,146,724
10-8,0.5,600,0.1275560787751219,3.1126880383739164,146,724
10-8,0.5,800,0.13733861207648804,3.3514063706130206,146,724
10-8,0.5,1000,0.12951902303958254,3.160588798499611,146,724
10-8,0.5,1200,0.14584136091845704,3.558894754293693,146,724
10-8,0.7,400,0.13412609478223322,3.2730128965354326,146,724
10-8,0.7,600,0.13050010982149893,3.184529775048927,146,724
10-8,0.7,800,0.1338515121739657,3.266312392658964,146,724
10-8,0.7,1000,0.13108893337748764,3.198898545687213,146,724
10-8,0.7,1200,0.13778229556812935,3.3622333598911296,146,724
10-8,0.9,400,0.1348064395355071,3.289615013783169,146,724
10-8,0.9,600,0.13202737947595153,3.2217989826824347,146,724
10-8,0.9,800,0.13428618505069198,3.2769195003482556,146,724
10-8,0.9,1000,0.1331881746715192,3.250125294959683,146,724
10-8,0.9,1200,0.13656759509248936,3.3325916236678212,146,724
10-8,0.1,400,0.05706410836131942,1.3925072738391115,146,725
10-8,0.1,600,0.10948304829587294,2.6716607950615625,146,725
10-8,0.1,800,0.06968929056166473,1.7005933642447906,146,725
10-8,0.1,1000,0.07515820759881243,1.834048647660959,146,725
10-8,0.1,1200,0.06512614197735045,1.5892411013647234,146,725
10-8,0.3,400,0.14285771158608146,3.4860862321380313,146,725
10-8,0.3,600,0.1523810725250881,3.718480109126235,146,725
10-8,0.3,800,0.16471121028963565,4.0193663757766265,146,725
10-8,0.3,1000,0.14625084038180455,3.5688870795498544,146,725
10-8,0.3,1200,0.15670488063583254,3.8239918645500257,146,725
10-8,0.5,400,0.13609882232206788,3.3211523931017988,146,725
10-8,0.5,600,0.13781903872927867,3.363129985119028,146,725
10-8,0.5,800,0.1482438160448684,3.6175206810744496,146,725
10-8,0.5,1000,0.13533855353091886,3.30259992900222,146,725
10-8,0.5,1200,0.14042907539333305,3.426821421716434,146,725
10-8,0.7,400,0.13494247943233809,3.2929347282465926,146,725
10-8,0.7,600,0.13696416404677142,3.3422689001429036,146,725
10-8,0.7,800,0.13786965158899916,3.36436506575613,146,725
10-8,0.7,1000,0.1343407714825259,3.278251546104589,146,725
10-8,0.7,1200,0.13682185588337664,3.3387962242640628,146,725
10-8,0.9,400,0.1349968076425469,3.2942604727480473,146,725
10-8,0.9,600,0.13675250171442793,3.3371038087071483,146,725
10-8,0.9,800,0.1357699826885426,3.3131278818151046,146,725
10-8,0.9,1000,0.13490443277974706,3.292006294560347,146,725
10-8,0.9,1200,0.13707062515548507,3.3448668180377394,146,725
10-8,0.1,400,0.06959698097827668,1.6983407790383591,156,721
10-8,0.1,600,0.06029931443732992,1.4714544110604273,156,721
10-8,0.1,800,0.07610976019462064,1.857268916042504,156,721
10-8,0.1,1000,0.09018804565266557,2.200814368104618,156,721
10-8,0.1,1200,0.07937507386407938,1.9369507540079198,156,721
10-8,0.3,400,0.13411835178137094,3.2728239479067462,156,721
10-8,0.3,600,0.15875663056724354,3.8740597055385892,156,721
10-8,0.3,800,0.13772329413047013,3.3607935769265525,156,721
10-8,0.3,1000,0.13870513297115267,3.38475290559478,156,721
10-8,0.3,1200,0.12775237660427136,3.1174781974209775,156,721
10-8,0.5,400,0.13006422344810684,3.1738930549993896,156,721
10-8,0.5,600,0.14308970127326212,3.4917473619818424,156,721
10-8,0.5,800,0.13239360352564555,3.230735767426791,156,721
10-8,0.5,1000,0.1344436849766993,3.2807628933126325,156,721
10-8,0.5,1200,0.13313723650117518,3.248882275927983,156,721
10-8,0.7,400,0.1307514124571983,3.190662189244038,156,721
10-8,0.7,600,0.13514111677660148,3.297781977326373,156,721
10-8,0.7,800,0.13398062973194796,3.2694631847038025,156,721
10-8,0.7,1000,0.1331967668765244,3.2503349662979666,156,721
10-8,0.7,1200,0.13271082086188288,3.238476665528649,156,721
10-8,0.9,400,0.1319503710467394,3.2199197839898726,156,721
10-8,0.9,600,0.1344520266426731,3.2809664508705794,156,721
10-8,0.9,800,0.134926781084988,3.292551649223719,156,721
10-8,0.9,1000,0.13352526406236204,3.258351121002745,156,721
10-8,0.9,1200,0.13380763473711463,3.2652416732220515,156,721
10-8,0.1,400,0.0949667479487021,2.3174266818309315,156,722
10-8,0.1,600,0.07125831798194589,1.7388815660293564,156,722
10-8,0.1,800,0.08096869076950837,1.975839000863049,156,722
10-8,0.1,1000,0.09929304425017327,2.4229991553450443,156,722
10-8,0.1,1200,0.07524076501940802,1.8360632556516916,156,722
10-8,0.3,400,0.14046896198967448,3.427794754641965,156,722
10-8,0.3,600,0.15488015693579224,3.7794640326427262,156,722
10-8,0.3,800,0.15068028487754623,3.6769766275426496,156,722
10-8,0.3,1000,0.11502386865649461,2.8068706997944566,156,722
10-8,0.3,1200,0.13659240328979555,3.3331970058632456,156,722
10-8,0.5,400,0.13289642191127446,3.2430057963383954,156,722
10-8,0.5,600,0.143521917694905,3.502294526010053,156,722
10-8,0.5,800,0.14698425751316432,3.586784295847533,156,722
10-8,0.5,1000,0.12355754193898102,3.0151137173351246,156,722
10-8,0.5,1200,0.13103762504855893,3.197646493858253,156,722
10-8,0.7,400,0.13317389534864546,3.249776843690783,156,722
10-8,0.7,600,0.13649738420591953,3.3308783020536095,156,722
10-8,0.7,800,0.13794895233158697,3.3663002026406876,156,722
10-8,0.7,1000,0.12775364879565823,3.1175092420795347,156,722
10-8,0.7,1200,0.13155647249971494,3.2103076721451878,156,722
10-8,0.9,400,0.13389169926447092,3.2672930583952726,156,722
10-8,0.9,600,0.1352387905023108,3.3001654610505375,156,722
10-8,0.9,800,0.13440526934388622,3.279825455584128,156,722
10-8,0.9,1000,0.1298976054786125,3.169827158919772,156,722
10-8,0.9,1200,0.13311680365592024,3.248383663289325,156,722
10-8,0.1,400,0.09096440957098231,2.219759593649141,156,723
10-8,0.1,600,0.06969748270531442,1.7007932730832553,156,723
10-8,0.1,800,0.0742414883386107,1.8116783999771344,156,723
10-8,0.1,1000,0.08566236021958586,2.0903763000151674,156,723
10-8,0.1,1200,0.07105155289095139,1.7338359795573348,156,723
10-8,0.3,400,0.1355973128325389,3.3089143045357496,156,723
10-8,0.3,600,0.14711339965051975,3.5899356876906845,156,723
10-8,0.3,800,0.14611653202635233,3.5656096190361395,156,723
10-8,0.3,1000,0.1412727544892443,3.447409306318146,156,723
10-8,0.3,1200,0.14864144338025742,3.6272237847013487,156,723
10-8,0.5,400,0.1319930733416176,3.220961827017182,156,723
10-8,0.5,600,0.136807682529931,3.338450358914818,156,723
10-8,0.5,800,0.1338971588628233,3.267426286279423,156,723
10-8,0.5,1000,0.13299345331516782,3.2453736058002867,156,723
10-8,0.5,1200,0.1346791948653099,3.2865099248946343,156,723
10-8,0.7,400,0.13247648197837844,3.2327582094063336,156,723
10-8,0.7,600,0.1333235886213956,3.253429734748494,156,723
10-8,0.7,800,0.13512230969735317,3.2973230374532196,156,723
10-8,0.7,1000,0.1339580735964209,3.2689127584605275,156,723
10-8,0.7,1200,0.134134704725629,3.2732230007349066,156,723
10-8,0.9,400,0.1331708584748418,3.249702736358122,156,723
10-8,0.9,600,0.13334320562936444,3.2539084389124953,156,723
10-8,0.9,800,0.13577281914639466,3.313197098496209,156,723
10-8,0.9,1000,0.13460133880240163,3.284610041815313,156,723
10-8,0.9,1200,0.13450139841945224,3.282171245973168,156,723
10-8,0.1,400,0.0732306205514892,1.787010692255436,156,724
10-8,0.1,600,0.08178124826341152,1.9956674403702122,156,724
10-8,0.1,800,0.06684342353541385,1.6311470757066269,156,724
10-8,0.1,1000,0.0871654903853638,2.127056443619962,156,724
10-8,0.1,1200,0.08072788021500094,1.969962619747172,156,724
10-8,0.3,400,0.14136667214019621,3.449701132403719,156,724
10-8,0.3,600,0.12449731455172271,3.0380465246036006,156,724
10-8,0.3,800,0.14944732989282264,3.646889435543211,156,724
10-8,0.3,1000,0.14030853905359927,3.423880032905477,156,724
10-8,0.3,1200,0.16463781751704035,4.017575408168073,156,724
10-8,0.5,400,0.13383013214558598,3.2657906663779688,156,724
10-8,0.5,600,0.12736197834211677,3.107951501300498,156,724
10-8,0.5,800,0.13723834489790404,3.348959600138286,156,724
10-8,0.5,1000,0.12984084412281324,3.168442039567289,156,724
10-8,0.5,1200,0.1462154548444556,3.5680235837455374,156,724
10-8,0.7,400,0.13372565234372275,3.2632410973363815,156,724
10-8,0.7,600,0.13027635120086495,3.1790695038598265,156,724
10-8,0.7,800,0.13379240490458014,3.264870027134999,156,724
10-8,0.7,1000,0.13121235576607365,3.201910361323977,156,724
10-8,0.7,1200,0.13793492166838842,3.365957819291121,156,724
10-8,0.9,400,0.13446700438509343,3.2813319453269885,156,724
10-8,0.9,600,0.13182181764086529,3.2167827586705067,156,724
10-8,0.9,800,0.13422891462381376,3.2755219583854713,156,724
10-8,0.9,1000,0.13316107588392004,3.2494640166198008,156,724
10-8,0.9,1200,0.1366401392127796,3.3343618820330057,156,724
10-8,0.1,400,0.0691207793279744,1.6867202651829354,156,725
10-8,0.1,600,0.10246081885002566,2.50030079553272,156,725
10-8,0.1,800,0.07319947857288919,1.7862507499209714,156,725
10-8,0.1,1000,0.07510105501393036,1.832653981338249,156,725
10-8,0.1,1200,0.09577013131130199,2.337031249539555,156,725
10-8,0.3,400,0.14290027062592672,3.487124779383471,156,725
10-8,0.3,600,0.15234971465208916,3.7177148984273027,156,725
10-8,0.3,800,0.1645289296325018,4.014918270860453,156,725
10-8,0.3,1000,0.14671119945901903,3.5801209949129054,156,725
10-8,0.3,1200,0.1571699423537613,3.8353405361335615,156,725
10-8,0.5,400,0.135876540837579,3.315728167737045,156,725
10-8,0.5,600,0.13770326477677092,3.3603048104931954,156,725
10-8,0.5,800,0.14878204444242624,3.630654803031468,156,725
10-8,0.5,1000,0.13548052110990558,3.3060642937678373,156,725
10-8,0.5,1200,0.14065357275060544,3.4322997199311374,156,725
10-8,0.7,400,0.13470947880448475,3.28724892891647,156,725
10-8,0.7,600,0.13684545142242158,3.3393720145584136,156,725
10-8,0.7,800,0.1381390616861067,3.37093934739552,156,725
10-8,0.7,1000,0.13437687043559066,3.2791324510405317,156,725
10-8,0.7,1200,0.13700267751001255,3.343208725179062,156,725
10-8,0.9,400,0.13481733515436978,3.289880894193026,156,725
10-8,0.9,600,0.13665660574984742,3.334763706810442,156,725
10-8,0.9,800,0.13590998922722655,3.3165443922820343,156,725
10-8,0.9,1000,0.13489796586778618,3.2918484856993415,156,725
10-8,0.9,1200,0.13720253118553707,3.3480856557903182,156,725
