stim,feedback_scale,leak_rate,tikhonov_beta,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,0.05,0.5,0.001,146,725,0.6490255818836359,1.2981201484968803
10-6,0.05,0.5,0.0001,146,725,0.6542388608413795,1.3085472605301856
10-6,0.05,0.5,1e-05,146,725,0.6645747383033741,1.3292201140514133
10-6,0.05,0.7,0.001,146,725,0.6499900569287956,1.300049201100956
10-6,0.05,0.5,1e-06,146,725,0.672945074905563,1.3459616769362956
10-6,0.05,0.5,1e-07,146,725,0.6720828380639121,1.3442371116061052
10-6,0.05,0.7,0.0001,146,725,0.6535318439600493,1.3071331516189182
10-6,0.05,0.7,1e-05,146,725,0.6606988938734184,1.3214680132291887
10-6,0.05,0.7,1e-06,146,725,0.6721419186265096,1.344355279010955
10-6,0.05,0.7,1e-07,146,725,0.708884545740198,1.4178444386008742
10-6,0.05,0.9,0.001,146,725,0.6515429532006068,1.3031551587014458
10-6,0.05,0.9,0.0001,146,725,0.6535483143706805,1.3071660941908154
10-6,0.05,0.9,1e-05,146,725,0.6626420600242872,1.3253545520694592
10-6,0.05,0.1,0.001,156,721,0.6649871400846027,1.3357362367440586
10-6,0.05,0.9,1e-07,146,725,0.7314392857609051,1.4629563159786725
10-6,0.05,0.9,1e-06,146,725,0.6866620263742932,1.3733970378443117
10-6,0.05,0.1,0.0001,156,721,0.7204213440359016,1.4470849689366696
10-6,0.05,0.1,1e-05,156,721,0.7865963701429597,1.5800084121290234
10-6,0.05,0.1,1e-07,156,721,1.1680650903535184,2.346251188951441
10-6,0.05,0.3,0.001,156,721,0.636517905108862,1.2785510875926926
10-6,0.05,0.1,1e-06,156,721,0.9759794198288841,1.9604154709157637
10-6,0.05,0.3,0.0001,156,721,0.6769654477243802,1.3597966412314046
10-6,0.05,0.3,1e-05,156,721,0.8128669600037834,1.6327772203097033
10-6,0.05,0.3,1e-07,156,721,1.3282477346322241,2.6680044223046893
10-6,0.05,0.3,1e-06,156,721,0.9677405871505096,1.9438664180189273
10-6,0.05,0.5,0.001,156,721,0.6244609860323318,1.254332779082301
10-6,0.05,0.5,0.0001,156,721,0.6880802777653618,1.3821226086916203
10-6,0.05,0.5,1e-05,156,721,0.763109261368343,1.5328306843272295
10-6,0.05,0.5,1e-07,156,721,2.027555920731741,4.072680134839587
10-6,0.05,0.7,0.001,156,721,0.6163558236186,1.2380522249360355
10-6,0.05,0.5,1e-06,156,721,0.8428276218106888,1.692958145984786
10-6,0.05,0.7,0.0001,156,721,0.6645671980141276,1.33489271390421
10-6,0.05,0.7,1e-05,156,721,0.7421374833297496,1.4907054127444759
10-6,0.05,0.7,1e-07,156,721,1.9483396747472137,3.9135612528009016
10-6,0.05,0.7,1e-06,156,721,0.8458013134080579,1.698931295515169
10-6,0.05,0.9,0.001,156,721,0.6153418149636879,1.2360154214806094
10-6,0.05,0.9,0.0001,156,721,0.6416410218863426,1.2888417117450361
10-6,0.05,0.9,1e-05,156,721,0.7051458390018295,1.4164016002237338
10-6,0.05,0.9,1e-07,156,721,1.6713506040653325,3.35718306653285
10-6,0.05,0.9,1e-06,156,721,0.8115273992606316,1.6300864918458113
10-6,0.05,0.1,0.001,156,722,0.6536374912330276,1.3129385970130998
10-6,0.05,0.1,0.0001,156,722,0.7229486000002774,1.4521613789417032
10-6,0.05,0.1,1e-05,156,722,0.8727460992180665,1.7530543373429504
10-6,0.05,0.1,1e-06,156,722,1.1232445316781938,2.2562217120413646
10-6,0.05,0.1,1e-07,156,722,1.1033086078338328,2.2161771242791186
10-6,0.05,0.3,0.001,156,722,0.6230407550792094,1.2514800112101436
10-6,0.05,0.3,0.0001,156,722,0.6568956554704155,1.3194831567117864
10-6,0.05,0.3,1e-05,156,722,0.7502601824370436,1.5070211922291752
10-6,0.05,0.3,1e-07,156,722,0.7846748802672655,1.5761487831214984
10-6,0.05,0.3,1e-06,156,722,0.8863763028193555,1.780432847041837
10-6,0.05,0.5,0.001,156,722,0.6132101506389346,1.2317336224629845
10-6,0.05,0.5,0.0001,156,722,0.6497847153939756,1.305199661941936
10-6,0.05,0.5,1e-05,156,722,0.7533864708460929,1.513300857598266
10-6,0.05,0.5,1e-07,156,722,0.8962993505573446,1.8003649233837746
10-6,0.05,0.5,1e-06,156,722,0.7726598402472298,1.552014595596233
10-6,0.05,0.7,0.001,156,722,0.6120319497963471,1.2293670119456648
10-6,0.05,0.7,0.0001,156,722,0.6286141390332798,1.2626750711744499
10-6,0.05,0.7,1e-05,156,722,0.6988128425991543,1.4036807334996846
10-6,0.05,0.9,0.001,156,722,0.614930456749933,1.2351891407312932
10-6,0.05,0.7,1e-07,156,722,1.0231332522144845,2.0551317125122384
10-6,0.05,0.7,1e-06,156,722,0.7538469408506754,1.5142257874713103
10-6,0.05,0.9,0.0001,156,722,0.617148282570464,1.2396440093094931
10-6,0.05,0.9,1e-05,156,722,0.6593310510066196,1.3243750499115536
10-6,0.05,0.9,1e-06,156,722,0.7619505500445902,1.5305032217196588
10-6,0.05,0.9,1e-07,156,722,1.0378037877106685,2.0845999002311766
10-6,0.05,0.1,0.001,156,723,0.6697990566758242,1.3454017640477396
10-6,0.05,0.1,0.0001,156,723,0.7562208834355103,1.5189942422930238
10-6,0.05,0.1,1e-05,156,723,0.9525013979891004,1.9132559957197806
10-6,0.05,0.3,0.001,156,723,0.6347455997759331,1.2749911203195412
10-6,0.05,0.1,1e-07,156,723,1.2465421950913278,2.5038853840122877
10-6,0.05,0.1,1e-06,156,723,1.1907975785183835,2.3919131369243036
10-6,0.05,0.3,0.0001,156,723,0.6632119720841634,1.332170519331548
10-6,0.05,0.3,1e-05,156,723,0.776380792246077,1.559488740764534
10-6,0.05,0.3,1e-06,156,723,1.197316213199851,2.4050068887177964
10-6,0.05,0.3,1e-07,156,723,1.6551170590558664,3.324575316678919
10-6,0.05,0.5,0.001,156,723,0.622685003823237,1.2507654261975536
10-6,0.05,0.5,0.0001,156,723,0.6697204744698791,1.3452439187395873
10-6,0.05,0.5,1e-05,156,723,0.6916687531674612,1.3893306527879903
10-6,0.05,0.5,1e-06,156,723,0.6874961150305556,1.3809492215898231
10-6,0.05,0.5,1e-07,156,723,1.2151112183276336,2.440751088491647
10-6,0.05,0.7,0.001,156,723,0.6154931450726974,1.236319392938296
10-6,0.05,0.7,0.0001,156,723,0.6572638373995169,1.3202227107794824
10-6,0.05,0.7,1e-05,156,723,0.6792065306939453,1.3642982256253784
10-6,0.05,0.9,0.001,156,723,0.6145012379847331,1.2343269841216256
10-6,0.05,0.7,1e-06,156,723,0.7491199913841937,1.5047309306371852
10-6,0.05,0.7,1e-07,156,723,1.362241330422051,2.736286160366459
10-6,0.05,0.9,0.0001,156,723,0.6418234556727245,1.2892081600634888
10-6,0.05,0.9,1e-05,156,723,0.7235926919650297,1.4534551437760215
10-6,0.05,0.9,1e-06,156,723,0.9232416984379695,1.8544830682287061
10-6,0.05,0.1,0.001,156,724,0.6504742812768205,1.3065847686332037
10-6,0.05,0.9,1e-07,156,723,1.376968319924841,2.7658677452592486
10-6,0.05,0.1,0.0001,156,724,0.6899714181826202,1.3859212758113812
10-6,0.05,0.1,1e-05,156,724,0.7545799986896832,1.5156982549224365
10-6,0.05,0.3,0.001,156,724,0.6306757585721894,1.2668161736988548
10-6,0.05,0.1,1e-06,156,724,0.938099922653132,1.8843282596640407
10-6,0.05,0.1,1e-07,156,724,1.064958125893611,2.1391438625266646
10-6,0.05,0.3,0.0001,156,724,0.6459650983217209,1.2975273317172524
10-6,0.05,0.3,1e-05,156,724,0.7034074572298504,1.4129097740121286
10-6,0.05,0.3,1e-07,156,724,0.9350230608254992,1.878147875727442
10-6,0.05,0.5,0.001,156,724,0.6195297737866928,1.2444276268011034
10-6,0.05,0.3,1e-06,156,724,0.8000539630072907,1.607040204722709
10-6,0.05,0.5,0.0001,156,724,0.649342000691734,1.3043103965190763
10-6,0.05,0.5,1e-05,156,724,0.6766332065642262,1.3591292801198813
10-6,0.05,0.7,0.001,156,724,0.6158893633908409,1.2371152627127684
10-6,0.05,0.5,1e-07,156,724,1.6791403641372251,3.3728300831086067
10-6,0.05,0.5,1e-06,156,724,0.6940648154802685,1.3941435387278693
10-6,0.05,0.7,0.0001,156,724,0.6387221623318322,1.2829787014070766
10-6,0.05,0.7,1e-05,156,724,0.6648802497767271,1.3355215299490248
10-6,0.05,0.7,1e-06,156,724,0.772961418314909,1.5526203648343497
10-6,0.05,0.9,0.001,156,724,0.6177088222834739,1.2407699456797907
10-6,0.05,0.7,1e-07,156,724,1.9017929139828413,3.82006441457916
10-6,0.05,0.9,0.0001,156,724,0.6312443045317653,1.2679581919345206
10-6,0.05,0.9,1e-05,156,724,0.6732125633428173,1.352258354611115
10-6,0.05,0.1,0.001,156,725,0.6575566393800282,1.3208108518005397
10-6,0.05,0.9,1e-06,156,724,0.8490445587841468,1.7054458882228467
10-6,0.05,0.9,1e-07,156,724,1.613063748982335,3.240104314528256
10-6,0.05,0.1,0.0001,156,725,0.716690538438751,1.4395910311926587
10-6,0.05,0.1,1e-05,156,725,0.8304707473620055,1.6681373276876035
10-6,0.05,0.1,1e-06,156,725,1.0505866128786758,2.110276310729429
10-6,0.05,0.1,1e-07,156,725,1.4375317276612736,2.887519328361993
10-6,0.05,0.3,0.001,156,725,0.6276416048544743,1.260721576037781
10-6,0.05,0.3,0.0001,156,725,0.653583483109473,1.3128301127983504
10-6,0.05,0.3,1e-05,156,725,0.7464651224989365,1.4993981890545567
10-6,0.05,0.5,0.001,156,725,0.6160139425579867,1.237365500496132
10-6,0.05,0.3,1e-06,156,725,0.9798220773072152,1.9681340815922788
10-6,0.05,0.3,1e-07,156,725,1.0913194838475295,2.1920949933776317
10-6,0.05,0.5,0.0001,156,725,0.6460330074376299,1.2976637383655274
10-6,0.05,0.5,1e-05,156,725,0.6703693357742035,1.346547263578251
10-6,0.05,0.7,0.001,156,725,0.6131117199506436,1.2315359082077266
10-6,0.05,0.5,1e-07,156,725,1.3528375997963962,2.717397218009365
10-6,0.05,0.5,1e-06,156,725,0.8035116728089466,1.6139855845651363
10-6,0.05,0.7,0.0001,156,725,0.6324296603416172,1.2703391743824712
10-6,0.05,0.7,1e-05,156,725,0.6871341164921236,1.3802220878810862
10-6,0.05,0.7,1e-06,156,725,1.1663531942535186,2.342812563575889
10-6,0.05,0.9,0.001,156,725,0.6155250879904837,1.23638355555171
10-6,0.05,0.7,1e-07,156,725,1.811644401738509,3.638986274514676
10-6,0.05,0.9,0.0001,156,725,0.6270038349786256,1.2594405101606776
10-6,0.05,0.9,1e-05,156,725,0.762179910371437,1.5309639297264357
10-6,0.01,0.1,0.001,116,721,0.6160441580819497,1.2751680124108262
10-6,0.05,0.9,1e-06,156,725,1.2939106790641204,2.5990327886884734
10-6,0.05,0.9,1e-07,156,725,1.7328759916137488,3.480766944587523
10-6,0.01,0.1,0.0001,116,721,0.637318907317515,1.3192052447120304
10-6,0.01,0.1,1e-05,116,721,0.6641988519703549,1.374844836690947
10-6,0.01,0.3,0.001,116,721,0.6091163481153737,1.2608279337824637
10-6,0.01,0.1,1e-06,116,721,0.7136259269647499,1.477155400232561
10-6,0.01,0.1,1e-07,116,721,0.7685647176079805,1.5908748269160353
10-6,0.01,0.3,0.0001,116,721,0.6394778385086517,1.323674080200228
10-6,0.01,0.3,1e-05,116,721,0.7221137630305695,1.4947246229964273
10-6,0.01,0.3,1e-06,116,721,0.9423794252126834,1.950659027961204
10-6,0.01,0.3,1e-07,116,721,0.8652347611202397,1.7909750074436745
10-6,0.01,0.5,0.001,116,721,0.6079574327771072,1.2584290606675057
10-6,0.01,0.5,0.0001,116,721,0.64812933916263,1.3415820771328717
10-6,0.01,0.5,1e-05,116,721,0.7486156990917199,1.5495817638178817
10-6,0.01,0.5,1e-07,116,721,0.6918874295513832,1.4321582418702328
10-6,0.01,0.7,0.001,116,721,0.6067853096883378,1.2560028484393748
10-6,0.01,0.5,1e-06,116,721,0.8227501164272677,1.703034785593684
10-6,0.01,0.7,0.0001,116,721,0.632015538748747,1.3082276453497161
10-6,0.01,0.7,1e-05,116,721,0.7082112820125741,1.4659474665950218
10-6,0.01,0.9,0.001,116,721,0.6047751841846352,1.2518420302421316
10-6,0.01,0.7,1e-06,116,721,0.719052200689184,1.4883874046095318
10-6,0.01,0.7,1e-07,116,721,0.7068849683125946,1.46320209066304
10-6,0.01,0.9,0.0001,116,721,0.6200121342250932,1.283381443518589
10-6,0.01,0.9,1e-05,116,721,0.6478805822170663,1.341067167778264
10-6,0.01,0.1,0.001,116,722,0.6078731147560003,1.2582545283032671
10-6,0.01,0.9,1e-06,116,721,0.6747339812740739,1.3966518122437082
10-6,0.01,0.9,1e-07,116,721,0.6524462028688083,1.350517680920098
10-6,0.01,0.1,0.0001,116,722,0.6540668410131073,1.353872287719288
10-6,0.01,0.1,1e-05,116,722,0.714713820704878,1.479407263642211
10-6,0.01,0.3,0.001,116,722,0.6037537496371163,1.2497277326797251
10-6,0.01,0.1,1e-06,116,722,0.8358055787766288,1.7300586730159304
10-6,0.01,0.1,1e-07,116,722,0.8253710954160677,1.7084600274758968
10-6,0.01,0.3,0.0001,116,722,0.6352154711648221,1.3148512800442806
10-6,0.01,0.3,1e-05,116,722,0.6823636480629562,1.412444685054689
10-6,0.01,0.3,1e-07,116,722,0.879412224850594,1.8203213586895823
10-6,0.01,0.5,0.001,116,722,0.6035450159120941,1.2492956685723593
10-6,0.01,0.3,1e-06,116,722,0.7772795031275729,1.6089138190626453
10-6,0.01,0.5,0.0001,116,722,0.6395423830813702,1.3238076829191658
10-6,0.01,0.5,1e-05,116,722,0.7654386962896644,1.584404182987454
10-6,0.01,0.5,1e-06,116,722,0.8389591381130946,1.7365863187022739
10-6,0.01,0.7,0.001,116,722,0.6025088359106786,1.2471508489590726
10-6,0.01,0.5,1e-07,116,722,0.7560264582507924,1.5649215132552472
10-6,0.01,0.7,0.0001,116,722,0.6226473400150174,1.2888361338769776
10-6,0.01,0.7,1e-05,116,722,0.6822977251724437,1.412308229315008
10-6,0.01,0.9,0.001,116,722,0.6025230883138474,1.2471803504296772
10-6,0.01,0.7,1e-06,116,722,0.734375755720562,1.5201060841166443
10-6,0.01,0.7,1e-07,116,722,0.7077787031526296,1.4650520588262608
10-6,0.01,0.9,0.0001,116,722,0.6101001935026955,1.2628644244310834
10-6,0.01,0.9,1e-05,116,722,0.6353837382767876,1.3151995811131314
10-6,0.01,0.1,0.001,116,723,0.6268234261039984,1.2974803379131339
10-6,0.01,0.9,1e-06,116,722,0.6898467845073207,1.4279342503742742
10-6,0.01,0.9,1e-07,116,722,0.8713138162035498,1.8035582232508915
10-6,0.01,0.1,0.0001,116,723,0.6855760216663411,1.419094072130614
10-6,0.01,0.1,1e-05,116,723,0.7385341976184023,1.5287137659200152
10-6,0.01,0.3,0.001,116,723,0.607725748822995,1.2579494912025624
10-6,0.01,0.1,1e-06,116,723,0.7865191349702952,1.62803920612739
10-6,0.01,0.1,1e-07,116,723,0.8106165347566893,1.6779191262382427
10-6,0.01,0.3,0.0001,116,723,0.6377886947198896,1.3201776715426117
10-6,0.01,0.3,1e-05,116,723,0.767310981466721,1.5882796814181621
10-6,0.01,0.3,1e-07,116,723,1.866340782275798,3.863193952241502
10-6,0.01,0.5,0.001,116,723,0.6073173791553699,1.2571041947565809
10-6,0.01,0.3,1e-06,116,723,1.2199657713573395,2.5252432109972807
10-6,0.01,0.5,0.0001,116,723,0.6351555974967993,1.3147273457690394
10-6,0.01,0.5,1e-05,116,723,0.7367710224817406,1.525064117587095
10-6,0.01,0.5,1e-07,116,723,0.7426371174355944,1.5372065209274797
10-6,0.01,0.5,1e-06,116,723,0.9310831280910732,1.927276488642895
10-6,0.01,0.7,0.001,116,723,0.6064023090896785,1.255210064179128
10-6,0.01,0.7,0.0001,116,723,0.6246516947495921,1.2929850069886253
10-6,0.01,0.7,1e-05,116,723,0.6619097019600457,1.3701064574198172
10-6,0.01,0.7,1e-07,116,723,0.7281937157660452,1.5073096968803954
10-6,0.01,0.7,1e-06,116,723,0.6665073289125568,1.3796232213496848
10-6,0.01,0.9,0.001,116,723,0.6045938282333272,1.251466636197834
10-6,0.01,0.9,0.0001,116,723,0.6179580361623108,1.2791296052215255
10-6,0.01,0.9,1e-05,116,723,0.6431288759471184,1.3312314705148163
10-6,0.01,0.1,0.001,116,724,0.6102147913208839,1.2631016338423386
10-6,0.01,0.9,1e-07,116,723,0.9820963799871524,2.0328703266389736
10-6,0.01,0.9,1e-06,116,723,0.7040227652295712,1.457277531897872
10-6,0.01,0.1,0.0001,116,724,0.627870042926452,1.2996467610107882
10-6,0.01,0.1,1e-05,116,724,0.6690799606740243,1.3849483878769504
10-6,0.01,0.1,1e-06,116,724,0.710127808374981,1.469914541163008
10-6,0.01,0.1,1e-07,116,724,0.7650739976986,1.583649282593715
10-6,0.01,0.3,0.001,116,724,0.6047501403526964,1.251790191274133
10-6,0.01,0.3,0.0001,116,724,0.6311902035066554,1.3065192595360962
10-6,0.01,0.3,1e-05,116,724,0.7231040627332664,1.4967744736232245
10-6,0.01,0.5,0.001,116,724,0.6046706052799777,1.2516255592761423
10-6,0.01,0.3,1e-06,116,724,0.9174367288814541,1.8990294035461481
10-6,0.01,0.3,1e-07,116,724,1.007555727190608,2.0855693819660903
10-6,0.01,0.5,0.0001,116,724,0.6283664979127351,1.3006743878615665
10-6,0.01,0.5,1e-05,116,724,0.7215804996156773,1.4936208052912539
10-6,0.01,0.5,1e-06,116,724,0.8496899000827951,1.7587982400930395
10-6,0.01,0.5,1e-07,116,724,0.6717728337457617,1.3905224454465461
10-6,0.01,0.7,0.001,116,724,0.604239936935515,1.2507341061398498
10-6,0.01,0.7,0.0001,116,724,0.6199153876451793,1.2831811849131014
10-6,0.01,0.7,1e-06,116,724,0.7343367887774318,1.5200254252892385
10-6,0.01,0.7,1e-05,116,724,0.6787018911523875,1.404865106187941
10-6,0.01,0.9,0.001,116,724,0.6039855962196893,1.2502076387741266
10-6,0.01,0.7,1e-07,116,724,0.6720924493410784,1.3911840272147824
10-6,0.01,0.9,0.0001,116,724,0.6148122484384222,1.2726180462257761
10-6,0.01,0.9,1e-05,116,724,0.6343586815997055,1.3130777859976757
10-6,0.01,0.9,1e-06,116,724,0.6562364800460654,1.358363287685784
10-6,0.01,0.1,0.001,116,725,0.6121928585135616,1.2671960935939826
10-6,0.01,0.9,1e-07,116,724,0.6312128068609465,1.306566046887274
10-6,0.01,0.1,0.0001,116,725,0.6377333088797693,1.320063026755001
10-6,0.01,0.1,1e-05,116,725,0.6590007090756409,1.3640850470617136
10-6,0.01,0.1,1e-06,116,725,0.6903188845933943,1.4289114642972043
10-6,0.01,0.1,1e-07,116,725,0.7284020478725605,1.5077409296657425
10-6,0.01,0.3,0.001,116,725,0.6041351895585625,1.250517286448077
10-6,0.01,0.3,0.0001,116,725,0.6347773324462046,1.313944363759709
10-6,0.01,0.3,1e-05,116,725,0.6941412961996072,1.4368235870672448
10-6,0.01,0.3,1e-06,116,725,0.8871793412644385,1.8363987425421342
10-6,0.01,0.3,1e-07,116,725,1.2545605038571368,2.5968518703813737
10-6,0.01,0.5,0.001,116,725,0.6043074418622608,1.2508738365830934
10-6,0.01,0.5,0.0001,116,725,0.6289962750600643,1.3019779821943525
10-6,0.01,0.5,1e-05,116,725,0.6914859266209714,1.4313271590865824
10-6,0.01,0.5,1e-06,116,725,0.7126482757354208,1.475131731054663
10-6,0.01,0.7,0.001,116,725,0.6031510750142495,1.248480238663445
10-6,0.01,0.5,1e-07,116,725,0.6893819531147026,1.4269720821347822
10-6,0.01,0.7,0.0001,116,725,0.6169205505766027,1.2769820831407197
10-6,0.01,0.7,1e-05,116,725,0.6330990449850423,1.3104704269354925
10-6,0.01,0.7,1e-06,116,725,0.6560843160439143,1.3580483189199286
10-6,0.01,0.9,0.001,116,725,0.6026291317815283,1.24739985293796
10-6,0.01,0.7,1e-07,116,725,0.8809779043617862,1.823562204989587
10-6,0.01,0.9,0.0001,116,725,0.6117706580842245,1.266322168445511
10-6,0.01,0.9,1e-05,116,725,0.6416505659062438,1.3281714728639689
10-6,0.01,0.9,1e-06,116,725,0.776899034653989,1.6081262761229387
10-6,0.01,0.9,1e-07,116,725,0.9710616827263667,2.0100292806051936
10-6,0.01,0.1,0.001,126,721,0.6173150281304008,1.2540393390711395
10-6,0.01,0.1,0.0001,126,721,0.6433451033608996,1.3069179129767325
10-6,0.01,0.3,0.001,126,721,0.6211020053133925,1.261732361510621
10-6,0.01,0.1,1e-06,126,721,0.6757481976723543,1.372742902038254
10-6,0.01,0.1,1e-05,126,721,0.6647107028037541,1.3503208774004598
10-6,0.01,0.1,1e-07,126,721,0.6762261989958893,1.3737139337425306
10-6,0.01,0.3,0.0001,126,721,0.6333835053771592,1.2866815098723787
10-6,0.01,0.3,1e-07,126,721,0.7568928433013729,1.5375834990377506
10-6,0.01,0.5,0.001,126,721,0.6235949103941447,1.2667965522355764
10-6,0.01,0.3,1e-05,126,721,0.6747369544834133,1.3706886207029358
10-6,0.01,0.3,1e-06,126,721,0.7646602798912386,1.5533625917271556
10-6,0.01,0.5,0.0001,126,721,0.6408122945312497,1.3017726601220478
10-6,0.01,0.5,1e-07,126,721,0.6928303332033696,1.407444260299555
10-6,0.01,0.5,1e-05,126,721,0.6781885856367214,1.3777004073158763
10-6,0.01,0.5,1e-06,126,721,0.7117824654005673,1.4459444073096521
10-6,0.01,0.7,0.001,126,721,0.6249492196146337,1.2695477521292573
10-6,0.01,0.7,0.0001,126,721,0.6366935314301876,1.2934056340143416
10-6,0.01,0.7,1e-06,126,721,0.6672414722832978,1.355461987434797
10-6,0.01,0.7,1e-07,126,721,0.6824980003900057,1.386454731093412
10-6,0.01,0.9,0.001,126,721,0.6255696454231741,1.2708081108366114
10-6,0.01,0.7,1e-05,126,721,0.6638125603529023,1.3484963535931112
10-6,0.01,0.9,0.0001,126,721,0.6321061836816094,1.284086705628394
10-6,0.01,0.1,0.001,126,722,0.6120777342325913,1.243400083133986
10-6,0.01,0.9,1e-06,126,721,0.6494676950175471,1.3193555994813981
10-6,0.01,0.9,1e-05,126,721,0.6441390842288858,1.308530838626607
10-6,0.01,0.9,1e-07,126,721,0.6356294803973015,1.2912440766356728
10-6,0.01,0.1,0.0001,126,722,0.6432173733446152,1.306658436926577
10-6,0.01,0.3,0.001,126,722,0.6190853107115626,1.2576355644939559
10-6,0.01,0.1,1e-05,126,722,0.6950468501442436,1.4119469846994321
10-6,0.01,0.1,1e-06,126,722,0.7839265822082498,1.5925009569426316
10-6,0.01,0.1,1e-07,126,722,0.8343177264300174,1.6948676162904341
10-6,0.01,0.3,0.0001,126,722,0.6309817066896672,1.2818023964515275
10-6,0.01,0.3,1e-07,126,722,0.689172147520384,1.400012870252265
10-6,0.01,0.5,0.001,126,722,0.6221206378451054,1.263801653863173
10-6,0.01,0.3,1e-06,126,722,0.6862543744919618,1.3940855851654208
10-6,0.01,0.3,1e-05,126,722,0.6517719261226946,1.32403651007079
10-6,0.01,0.5,0.0001,126,722,0.6362810179726305,1.2925676370758261
10-6,0.01,0.5,1e-07,126,722,0.6631918078659836,1.3472353312577572
10-6,0.01,0.5,1e-05,126,722,0.6788864808202875,1.3791181405231672
10-6,0.01,0.5,1e-06,126,722,0.6919880948838036,1.4057333024620182
10-6,0.01,0.7,0.001,126,722,0.6236605594598578,1.2669299144691621
10-6,0.01,0.7,0.0001,126,722,0.6293690477354352,1.2785263741987773
10-6,0.01,0.7,1e-05,126,722,0.6430410385004834,1.3063002230142091
10-6,0.01,0.7,1e-06,126,722,0.6474079726209256,1.3151713940186671
10-6,0.01,0.7,1e-07,126,722,0.6647653807675064,1.3504319524827129
10-6,0.01,0.9,0.001,126,722,0.6245617458595787,1.2687606218804308
10-6,0.01,0.9,0.0001,126,722,0.6247049158696426,1.2690514633740182
10-6,0.01,0.9,1e-07,126,722,0.7285572371876857,1.4800213741197707
10-6,0.01,0.1,0.001,126,723,0.6173740727830586,1.254159284826257
10-6,0.01,0.9,1e-05,126,722,0.6285669827062773,1.276897026048768
10-6,0.01,0.9,1e-06,126,722,0.6433833527889871,1.3069956144505877
10-6,0.01,0.1,0.0001,126,723,0.6525284226577915,1.3255732884929121
10-6,0.01,0.1,1e-07,126,723,0.8308017276101565,1.6877250705312825
10-6,0.01,0.3,0.001,126,723,0.6196855704869735,1.2588549570856236
10-6,0.01,0.1,1e-06,126,723,0.7688994998558855,1.561974318901113
10-6,0.01,0.1,1e-05,126,723,0.7048487476606677,1.4318589656540623
10-6,0.01,0.3,0.0001,126,723,0.6304369704672971,1.2806957967072476
10-6,0.01,0.3,1e-07,126,723,1.0761567078995509,2.1861493487345496
10-6,0.01,0.3,1e-05,126,723,0.6826647850969875,1.3867935444612707
10-6,0.01,0.5,0.001,126,723,0.6226723829406562,1.2649224917229862
10-6,0.01,0.3,1e-06,126,723,0.8584131061623287,1.743815969557792
10-6,0.01,0.5,0.0001,126,723,0.6347400559483813,1.2894372629388549
10-6,0.01,0.7,0.001,126,723,0.6243501116138872,1.26833069930039
10-6,0.01,0.5,1e-06,126,723,0.7224889851160783,1.4676940753008147
10-6,0.01,0.5,1e-05,126,723,0.6697108691230313,1.360478422544408
10-6,0.01,0.5,1e-07,126,723,0.6544757894228027,1.3295292500678633
10-6,0.01,0.7,0.0001,126,723,0.6316222366935877,1.2831035956548005
10-6,0.01,0.7,1e-05,126,723,0.6398549506988339,1.2998278721739844
10-6,0.01,0.7,1e-06,126,723,0.632181163708762,1.2842390231638647
10-6,0.01,0.7,1e-07,126,723,0.6753036653882115,1.371839860728065
10-6,0.01,0.9,0.001,126,723,0.6249315572186018,1.2695118720057597
10-6,0.01,0.9,0.0001,126,723,0.628672926030354,1.2771122437092004
10-6,0.01,0.9,1e-07,126,723,0.7890552420255071,1.6029195291051022
10-6,0.01,0.1,0.001,126,724,0.6126928505428351,1.244649655906394
10-6,0.01,0.9,1e-06,126,723,0.6514623820256931,1.323407689359924
10-6,0.01,0.9,1e-05,126,723,0.6362040254630505,1.2924112313001244
10-6,0.01,0.1,0.0001,126,724,0.6296488785068898,1.2790948340283548
10-6,0.01,0.3,0.001,126,724,0.6197335228362336,1.2589523694757856
10-6,0.01,0.1,1e-06,126,724,0.6925175231603506,1.4068088050105587
10-6,0.01,0.1,1e-05,126,724,0.6465559498578343,1.3134405596569367
10-6,0.01,0.1,1e-07,126,724,0.6772777925645745,1.375850184511995
10-6,0.01,0.3,0.0001,126,724,0.6284045294992971,1.2765670118695758
10-6,0.01,0.3,1e-06,126,724,0.7051828255832211,1.4325376253952091
10-6,0.01,0.3,1e-07,126,724,0.6798191886454196,1.3810128818647438
10-6,0.01,0.3,1e-05,126,724,0.6606351111814665,1.3420415516244188
10-6,0.01,0.5,0.001,126,724,0.6223699829398468,1.264308183825285
10-6,0.01,0.5,0.0001,126,724,0.6323139679580427,1.2845088072212825
10-6,0.01,0.7,0.001,126,724,0.6239078531607299,1.2674322771447273
10-6,0.01,0.5,1e-05,126,724,0.6641396930074867,1.3491609044289885
10-6,0.01,0.5,1e-06,126,724,0.6985237432603124,1.419010089510765
10-6,0.01,0.5,1e-07,126,724,0.6456964192944734,1.3116944736385014
10-6,0.01,0.7,0.0001,126,724,0.6294881705833116,1.2787683652902166
10-6,0.01,0.7,1e-07,126,724,0.6589901669679304,1.3386999437575262
10-6,0.01,0.7,1e-06,126,724,0.6612722481170145,1.3433358580079395
10-6,0.01,0.7,1e-05,126,724,0.6445071065564071,1.3092784544391785
10-6,0.01,0.9,0.001,126,724,0.6249173130149465,1.2694829357399577
10-6,0.01,0.9,0.0001,126,724,0.627511301041907,1.274752470552256
10-6,0.01,0.9,1e-07,126,724,0.6456985252775966,1.311698751819922
